ROUTE_CODE,BUS_DUTY_NO,DIRECTION,SCHEDULE_TIME,SCHEDULE_TYPE
31,6,forward,1220,sunday
31,6,backward,1250,sunday
31,6,forward,1320,sunday
31,6,backward,1350,sunday
31,6,forward,1420,sunday
31,6,backward,1450,sunday
31,6,forward,1520,sunday
31,6,backward,1550,sunday
31,6,forward,1620,sunday
31,6,backward,1650,sunday
31,6,forward,1720,sunday
31,6,backward,1750,sunday
31,6,forward,1820,sunday
31,6,backward,1850,sunday
31,6,forward,1920,sunday
31,6,backward,1951,sunday
31,6,forward,2021,sunday
31,7,backward,455,sunday
31,7,forward,525,sunday
31,7,backward,555,sunday
31,7,forward,625,sunday
31,7,backward,659,sunday
31,7,forward,729,sunday
31,7,backward,759,sunday
31,7,forward,829,sunday
31,7,backward,859,sunday
31,7,forward,929,sunday
31,7,backward,959,sunday
31,7,forward,1029,sunday
31,7,backward,1059,sunday
31,7,forward,1129,sunday
31,7,backward,1159,sunday
31,7,forward,1229,sunday
31,7,backward,1259,sunday
31,7,forward,1329,sunday
31,7,backward,1359,sunday
31,7,forward,1429,sunday
31,7,backward,1459,sunday
31,7,forward,1529,sunday
31,7,backward,1559,sunday
31,7,forward,1629,sunday
31,7,backward,1659,sunday
31,7,forward,1729,sunday
31,7,backward,1759,sunday
31,7,forward,1829,sunday
31,7,backward,1859,sunday
31,7,forward,1929,sunday
31,7,backward,2001,sunday
31,7,forward,2031,sunday
31,7,backward,2059,sunday
31,7,forward,2129,sunday
31,7,backward,2159,sunday
31,7,forward,2229,sunday
31,7,backward,2301,sunday
31,7,forward,2331,sunday
32,1,backward,400,sunday
32,1,forward,430,sunday
32,1,backward,450,sunday
32,1,forward,520,sunday
32,1,backward,540,sunday
32,1,forward,606,sunday
32,1,backward,632,sunday
32,1,forward,658,sunday
32,1,backward,724,sunday
32,1,forward,750,sunday
32,1,backward,816,sunday
32,1,forward,842,sunday
32,1,backward,908,sunday
32,1,forward,934,sunday
32,1,backward,1000,sunday
32,1,forward,1026,sunday
32,1,backward,1052,sunday
32,1,forward,1118,sunday
32,1,backward,1144,sunday
32,1,forward,1210,sunday
32,1,backward,1236,sunday
32,1,forward,1302,sunday
32,1,backward,1328,sunday
32,1,forward,1354,sunday
32,1,backward,1420,sunday
32,1,forward,1446,sunday
32,1,backward,1512,sunday
32,1,forward,1538,sunday
32,1,backward,1604,sunday
32,1,forward,1630,sunday
32,1,backward,1656,sunday
32,1,forward,1722,sunday
32,1,backward,1748,sunday
32,1,forward,1814,sunday
32,1,backward,1840,sunday
32,1,forward,1906,sunday
32,1,backward,1932,sunday
32,1,forward,1958,sunday
32,1,backward,2024,sunday
32,1,forward,2050,sunday
32,1,backward,2110,sunday
32,1,forward,2135,sunday
32,1,backward,2200,sunday
32,1,forward,2225,sunday
32,1,backward,2250,sunday
32,1,forward,2315,sunday
32,2,backward,553,sunday
32,2,forward,619,sunday
32,2,backward,645,sunday
32,2,forward,711,sunday
32,2,backward,737,sunday
32,2,forward,803,sunday
32,2,backward,829,sunday
32,2,forward,855,sunday
32,2,backward,921,sunday
32,2,forward,947,sunday
32,2,backward,1013,sunday
32,2,forward,1039,sunday
32,2,backward,1105,sunday
32,2,forward,1131,sunday
32,2,backward,1157,sunday
32,2,forward,1223,sunday
32,2,backward,1249,sunday
32,2,forward,1315,sunday
32,2,backward,1341,sunday
32,2,forward,1407,sunday
32,2,backward,1433,sunday
32,2,forward,1459,sunday
32,2,backward,1525,sunday
32,2,forward,1551,sunday
32,2,backward,1617,sunday
32,2,forward,1643,sunday
32,2,backward,1709,sunday
32,2,forward,1735,sunday
32,2,backward,1801,sunday
32,2,forward,1827,sunday
32,2,backward,1853,sunday
32,2,forward,1919,sunday
32,2,backward,1945,sunday
32,2,forward,2011,sunday
32,3,backward,425,sunday
32,3,forward,455,sunday
32,3,backward,515,sunday
32,3,forward,543,sunday
32,3,backward,606,sunday
32,3,forward,632,sunday
32,3,backward,658,sunday
32,3,forward,724,sunday
32,3,backward,750,sunday
32,3,forward,816,sunday
32,3,backward,842,sunday
32,3,forward,908,sunday
32,3,backward,934,sunday
32,3,forward,1000,sunday
32,3,backward,1026,sunday
32,3,forward,1052,sunday
32,3,backward,1118,sunday
32,3,forward,1144,sunday
32,3,backward,1210,sunday
32,3,forward,1236,sunday
32,3,backward,1302,sunday
32,3,forward,1328,sunday
32,3,backward,1354,sunday
32,3,forward,1420,sunday
32,3,backward,1446,sunday
32,3,forward,1512,sunday
32,3,backward,1538,sunday
32,3,forward,1604,sunday
32,3,backward,1630,sunday
32,3,forward,1656,sunday
32,3,backward,1722,sunday
32,3,forward,1748,sunday
32,3,backward,1814,sunday
32,3,forward,1840,sunday
32,3,backward,1906,sunday
32,3,forward,1932,sunday
32,3,backward,1958,sunday
32,3,forward,2024,sunday
32,3,backward,2045,sunday
32,3,forward,2110,sunday
32,3,backward,2135,sunday
32,3,forward,2200,sunday
32,3,backward,2225,sunday
32,3,forward,2250,sunday
32,3,backward,2315,sunday
32,3,forward,2340,sunday
32,4,backward,619,sunday
32,4,forward,645,sunday
32,4,backward,711,sunday
32,4,forward,737,sunday
32,4,backward,803,sunday
32,4,forward,829,sunday
32,4,backward,855,sunday
32,4,forward,921,sunday
32,4,backward,947,sunday
32,4,forward,1013,sunday
32,4,backward,1039,sunday
32,4,forward,1105,sunday
32,4,backward,1131,sunday
32,4,forward,1157,sunday
32,4,backward,1223,sunday
32,4,forward,1249,sunday
32,4,backward,1315,sunday
32,4,forward,1341,sunday
32,4,backward,1407,sunday
32,4,forward,1433,sunday
32,4,backward,1459,sunday
32,4,forward,1525,sunday
32,4,backward,1551,sunday
32,4,forward,1617,sunday
32,4,backward,1643,sunday
32,4,forward,1709,sunday
32,4,backward,1735,sunday
32,4,forward,1801,sunday
32,4,backward,1827,sunday
32,4,forward,1853,sunday
32,4,backward,1919,sunday
32,4,forward,1945,sunday
32,4,backward,2011,sunday
32,4,forward,2037,sunday
33,1,backward,430,sunday
33,1,forward,525,sunday
33,1,backward,613,sunday
33,1,forward,703,sunday
33,1,backward,747,sunday
33,1,forward,832,sunday
33,1,backward,917,sunday
33,1,forward,1002,sunday
33,1,backward,1047,sunday
33,1,forward,1132,sunday
33,1,backward,1217,sunday
33,1,forward,1302,sunday
33,1,backward,1347,sunday
33,1,forward,1432,sunday
33,1,backward,1517,sunday
33,1,forward,1602,sunday
33,1,backward,1647,sunday
33,1,forward,1732,sunday
33,1,backward,1817,sunday
33,1,forward,1902,sunday
33,1,backward,1946,sunday
33,1,forward,2031,sunday
33,1,backward,2116,sunday
33,1,forward,2205,sunday
33,1,backward,2247,sunday
33,2,backward,500,sunday
33,2,forward,546,sunday
33,2,backward,631,sunday
33,2,forward,714,sunday
33,2,backward,758,sunday
33,2,forward,843,sunday
33,2,backward,928,sunday
33,2,forward,1013,sunday
33,2,backward,1058,sunday
33,2,forward,1143,sunday
33,2,backward,1228,sunday
33,2,forward,1313,sunday
33,2,backward,1358,sunday
33,2,forward,1443,sunday
33,2,backward,1528,sunday
33,2,forward,1613,sunday
33,2,backward,1658,sunday
33,2,forward,1743,sunday
33,2,backward,1829,sunday
33,2,forward,1914,sunday
33,2,backward,1959,sunday
33,2,forward,2044,sunday
33,2,backward,2130,sunday
33,2,forward,2225,sunday
33,2,backward,2308,sunday
33,3,forward,725,sunday
33,3,backward,809,sunday
33,3,forward,854,sunday
33,3,backward,939,sunday
33,3,forward,1024,sunday
33,3,backward,1109,sunday
33,3,forward,1154,sunday
33,3,backward,1239,sunday
33,3,forward,1324,sunday
33,3,backward,1409,sunday
33,3,forward,1454,sunday
33,3,backward,1539,sunday
33,3,forward,1624,sunday
33,3,backward,1709,sunday
33,3,forward,1754,sunday
33,3,backward,1842,sunday
33,3,forward,1927,sunday
33,3,backward,2012,sunday
33,3,forward,2057,sunday
33,3,backward,2144,sunday
33,4,forward,440,sunday
33,4,backward,519,sunday
33,4,forward,605,sunday
33,4,backward,647,sunday
33,4,forward,736,sunday
33,4,backward,820,sunday
33,4,forward,905,sunday
33,4,backward,950,sunday
33,4,forward,1035,sunday
33,4,backward,1120,sunday
33,4,forward,1205,sunday
33,4,backward,1250,sunday
33,4,forward,1335,sunday
33,4,backward,1420,sunday
33,4,forward,1505,sunday
33,4,backward,1550,sunday
33,4,forward,1635,sunday
33,4,backward,1720,sunday
33,4,forward,1805,sunday
33,4,backward,1855,sunday
33,4,forward,1939,sunday
33,4,backward,2024,sunday
33,4,forward,2110,sunday
33,4,backward,2159,sunday
33,4,forward,2245,sunday
33,4,backward,2330,sunday
33,5,backward,702,sunday
33,5,forward,747,sunday
33,5,backward,832,sunday
33,5,forward,917,sunday
33,5,backward,1002,sunday
33,5,forward,1047,sunday
33,5,backward,1132,sunday
33,5,forward,1217,sunday
33,5,backward,1302,sunday
33,5,forward,1347,sunday
33,5,backward,1432,sunday
33,5,forward,1517,sunday
33,5,backward,1602,sunday
33,5,forward,1647,sunday
33,5,backward,1732,sunday
33,5,forward,1817,sunday
33,5,backward,1908,sunday
33,5,forward,1952,sunday
33,5,backward,2037,sunday
33,5,forward,2125,sunday
33,5,backward,2215,sunday
33,5,forward,2305,sunday
33,6,backward,537,sunday
33,6,forward,622,sunday
33,6,backward,714,sunday
33,6,forward,758,sunday
33,6,backward,843,sunday
33,6,forward,928,sunday
33,6,backward,1013,sunday
33,6,forward,1058,sunday
33,6,backward,1143,sunday
33,6,forward,1228,sunday
33,6,backward,1313,sunday
33,6,forward,1358,sunday
33,6,backward,1443,sunday
33,6,forward,1528,sunday
33,6,backward,1613,sunday
33,6,forward,1658,sunday
33,6,backward,1743,sunday
33,6,forward,1828,sunday
33,7,forward,504,sunday
33,7,backward,555,sunday
33,7,forward,638,sunday
33,7,backward,725,sunday
33,7,forward,809,sunday
33,7,backward,854,sunday
33,7,forward,939,sunday
33,7,backward,1024,sunday
33,7,forward,1109,sunday
33,7,backward,1154,sunday
33,7,forward,1239,sunday
33,7,backward,1324,sunday
33,7,forward,1409,sunday
33,7,backward,1454,sunday
33,7,forward,1539,sunday
33,7,backward,1624,sunday
33,7,forward,1709,sunday
33,7,backward,1754,sunday
33,7,forward,1839,sunday
33,7,backward,1921,sunday
33,7,forward,2005,sunday
33,7,backward,2050,sunday
33,8,forward,651,sunday
33,8,backward,736,sunday
33,8,forward,820,sunday
33,8,backward,905,sunday
33,8,forward,950,sunday
33,8,backward,1035,sunday
33,8,forward,1120,sunday
33,8,backward,1205,sunday
33,8,forward,1250,sunday
33,8,backward,1335,sunday
33,8,forward,1420,sunday
33,8,backward,1505,sunday
33,8,forward,1550,sunday
33,8,backward,1635,sunday
33,8,forward,1720,sunday
33,8,backward,1805,sunday
33,8,forward,1850,sunday
33,8,backward,1933,sunday
33,8,forward,2018,sunday
33,8,backward,2103,sunday
33,8,forward,2145,sunday
33,8,backward,2231,sunday
33,8,forward,2325,sunday
34,1,backward,620,sunday
34,1,forward,700,sunday
34,1,backward,735,sunday
34,1,forward,810,sunday
34,1,backward,845,sunday
34,1,forward,920,sunday
34,1,backward,955,sunday
34,1,forward,1030,sunday
34,1,backward,1105,sunday
34,1,forward,1140,sunday
34,1,backward,1215,sunday
34,1,forward,1250,sunday
34,1,backward,1325,sunday
34,1,forward,1400,sunday
34,1,backward,1435,sunday
34,1,forward,1510,sunday
34,1,backward,1545,sunday
34,1,forward,1620,sunday
34,1,backward,1655,sunday
34,1,forward,1730,sunday
34,1,backward,1805,sunday
34,1,forward,1840,sunday
34,1,backward,1915,sunday
34,1,forward,1950,sunday
34,1,backward,2025,sunday
34,1,forward,2100,sunday
34,1,backward,2135,sunday
34,1,forward,2210,sunday
34,1,backward,2245,sunday
35,1,backward,525,sunday
35,1,forward,615,sunday
35,1,backward,654,sunday
35,1,forward,732,sunday
35,1,backward,810,sunday
35,1,forward,848,sunday
35,1,backward,926,sunday
35,1,forward,1004,sunday
35,1,backward,1042,sunday
35,1,forward,1120,sunday
35,1,backward,1158,sunday
35,1,forward,1236,sunday
35,1,backward,1314,sunday
35,1,forward,1352,sunday
35,1,backward,1430,sunday
35,1,forward,1508,sunday
35,1,backward,1546,sunday
35,1,forward,1624,sunday
35,1,backward,1702,sunday
35,1,forward,1740,sunday
35,1,backward,1818,sunday
35,1,forward,1856,sunday
35,1,backward,1934,sunday
35,1,forward,2012,sunday
35,1,backward,2050,sunday
35,1,forward,2128,sunday
35,1,backward,2206,sunday
35,1,forward,2245,sunday
35,2,backward,706,sunday
35,2,forward,744,sunday
35,2,backward,822,sunday
35,2,forward,900,sunday
35,2,backward,938,sunday
35,2,forward,1016,sunday
35,2,backward,1054,sunday
35,2,forward,1132,sunday
35,2,backward,1210,sunday
35,2,forward,1248,sunday
35,2,backward,1326,sunday
35,2,forward,1404,sunday
35,2,backward,1442,sunday
35,2,forward,1520,sunday
35,2,backward,1558,sunday
35,2,forward,1636,sunday
35,2,backward,1714,sunday
35,2,forward,1752,sunday
35,2,backward,1830,sunday
35,2,forward,1908,sunday
35,2,backward,1946,sunday
35,2,forward,2024,sunday
35,2,backward,2102,sunday
35,2,forward,2140,sunday
35,2,backward,2218,sunday
35,2,forward,2300,sunday
35,3,backward,550,sunday
35,3,forward,640,sunday
35,3,backward,719,sunday
35,3,forward,757,sunday
35,3,backward,835,sunday
35,3,forward,913,sunday
35,3,backward,951,sunday
35,3,forward,1029,sunday
35,3,backward,1107,sunday
35,3,forward,1145,sunday
35,3,backward,1223,sunday
35,3,forward,1301,sunday
35,3,backward,1339,sunday
35,3,forward,1417,sunday
35,3,backward,1455,sunday
35,3,forward,1533,sunday
35,3,backward,1611,sunday
35,3,forward,1649,sunday
35,3,backward,1727,sunday
35,3,forward,1805,sunday
35,3,backward,1843,sunday
35,3,forward,1921,sunday
35,3,backward,1959,sunday
35,3,forward,2037,sunday
35,3,backward,2115,sunday
35,3,forward,2153,sunday
35,3,backward,2231,sunday
35,3,forward,2315,sunday
35,4,backward,615,sunday
35,4,forward,653,sunday
35,4,backward,732,sunday
35,4,forward,810,sunday
35,4,backward,848,sunday
35,4,forward,926,sunday
35,4,backward,1004,sunday
35,4,forward,1042,sunday
35,4,backward,1120,sunday
35,4,forward,1158,sunday
35,4,backward,1236,sunday
35,4,forward,1314,sunday
35,4,backward,1352,sunday
35,4,forward,1430,sunday
35,4,backward,1508,sunday
35,4,forward,1546,sunday
35,4,backward,1624,sunday
35,4,forward,1702,sunday
35,4,backward,1740,sunday
35,4,forward,1818,sunday
35,4,backward,1856,sunday
35,4,forward,1934,sunday
35,4,backward,2012,sunday
35,4,forward,2050,sunday
35,4,backward,2128,sunday
35,4,forward,2206,sunday
35,4,backward,2244,sunday
35,4,forward,2330,sunday
35,5,forward,550,sunday
35,5,backward,628,sunday
35,5,forward,706,sunday
35,5,backward,744,sunday
35,5,forward,822,sunday
35,5,backward,900,sunday
35,5,forward,938,sunday
35,5,backward,1016,sunday
35,5,forward,1054,sunday
35,5,backward,1132,sunday
35,5,forward,1210,sunday
35,5,backward,1248,sunday
35,5,forward,1326,sunday
35,5,backward,1404,sunday
35,5,forward,1442,sunday
35,5,backward,1520,sunday
35,5,forward,1558,sunday
35,5,backward,1636,sunday
35,5,forward,1714,sunday
35,5,backward,1752,sunday
35,5,forward,1830,sunday
35,5,backward,1908,sunday
35,5,forward,1946,sunday
35,5,backward,2024,sunday
35,5,forward,2102,sunday
35,5,backward,2140,sunday
35,5,forward,2218,sunday
35,6,backward,641,sunday
35,6,forward,719,sunday
35,6,backward,757,sunday
35,6,forward,835,sunday
35,6,backward,913,sunday
35,6,forward,951,sunday
35,6,backward,1029,sunday
35,6,forward,1107,sunday
35,6,backward,1145,sunday
35,6,forward,1223,sunday
35,6,backward,1301,sunday
35,6,forward,1339,sunday
35,6,backward,1417,sunday
35,6,forward,1455,sunday
35,6,backward,1533,sunday
35,6,forward,1611,sunday
35,6,backward,1649,sunday
35,6,forward,1727,sunday
35,6,backward,1805,sunday
35,6,forward,1843,sunday
35,6,backward,1921,sunday
35,6,forward,1959,sunday
35,6,backward,2037,sunday
35,6,forward,2115,sunday
35,6,backward,2153,sunday
35,6,forward,2231,sunday
35,6,backward,2305,sunday
36,1,forward,610,sunday
36,1,forward,650,sunday
36,1,forward,730,sunday
36,1,forward,810,sunday
36,1,forward,850,sunday
36,1,forward,930,sunday
36,1,forward,1010,sunday
36,1,forward,1050,sunday
36,1,forward,1130,sunday
36,1,forward,1215,sunday
36,1,forward,1255,sunday
36,1,forward,1345,sunday
36,1,forward,1425,sunday
36,1,forward,1505,sunday
36,1,forward,1545,sunday
36,1,forward,1625,sunday
36,1,forward,1705,sunday
36,1,forward,1745,sunday
36,1,forward,1825,sunday
36,1,forward,1905,sunday
36,1,forward,1945,sunday
36,1,forward,2030,sunday
37,1,backward,430,sunday
37,1,forward,520,sunday
37,1,backward,618,sunday
37,1,forward,723,sunday
37,1,backward,822,sunday
37,1,forward,922,sunday
37,1,backward,1022,sunday
37,1,forward,1122,sunday
37,1,backward,1222,sunday
37,1,forward,1322,sunday
37,1,backward,1422,sunday
37,1,forward,1522,sunday
37,1,backward,1622,sunday
37,1,forward,1722,sunday
37,1,backward,1822,sunday
37,1,forward,1922,sunday
37,2,backward,637,sunday
37,2,forward,739,sunday
37,2,backward,834,sunday
37,2,forward,934,sunday
37,2,backward,1034,sunday
37,2,forward,1134,sunday
37,2,backward,1234,sunday
37,2,forward,1334,sunday
37,2,backward,1434,sunday
37,2,forward,1534,sunday
37,2,backward,1634,sunday
37,2,forward,1734,sunday
37,2,backward,1834,sunday
37,2,forward,1934,sunday
37,2,backward,2028,sunday
37,2,forward,2124,sunday
37,2,backward,2229,sunday
37,3,backward,846,sunday
37,3,forward,946,sunday
37,3,backward,1046,sunday
37,3,forward,1146,sunday
37,3,backward,1246,sunday
37,3,forward,1346,sunday
37,3,backward,1446,sunday
37,3,forward,1546,sunday
37,3,backward,1646,sunday
37,3,forward,1746,sunday
37,3,backward,1846,sunday
37,3,forward,1946,sunday
37,3,backward,2043,sunday
37,3,forward,2139,sunday
37,4,backward,500,sunday
37,4,forward,555,sunday
37,4,backward,655,sunday
37,4,forward,755,sunday
37,4,backward,858,sunday
37,4,forward,958,sunday
37,4,backward,1058,sunday
37,4,forward,1158,sunday
37,4,backward,1258,sunday
37,4,forward,1358,sunday
37,4,backward,1458,sunday
37,4,forward,1558,sunday
37,4,backward,1658,sunday
37,4,forward,1758,sunday
37,4,backward,1859,sunday
37,4,forward,1959,sunday
37,4,backward,2058,sunday
37,4,forward,2154,sunday
37,4,backward,2300,sunday
37,5,backward,709,sunday
37,5,forward,810,sunday
37,5,backward,910,sunday
37,5,forward,1010,sunday
37,5,backward,1110,sunday
37,5,forward,1210,sunday
37,5,backward,1310,sunday
37,5,forward,1410,sunday
37,5,backward,1510,sunday
37,5,forward,1610,sunday
37,5,backward,1710,sunday
37,5,forward,1810,sunday
37,5,backward,1913,sunday
37,5,forward,2013,sunday
37,5,backward,2113,sunday
37,5,forward,2210,sunday
37,6,backward,530,sunday
37,6,forward,623,sunday
37,6,backward,722,sunday
37,6,forward,822,sunday
37,6,backward,922,sunday
37,6,forward,1022,sunday
37,6,backward,1122,sunday
37,6,forward,1222,sunday
37,6,backward,1322,sunday
37,6,forward,1422,sunday
37,6,backward,1522,sunday
37,6,forward,1622,sunday
37,6,backward,1722,sunday
37,6,forward,1822,sunday
37,7,backward,734,sunday
37,7,forward,834,sunday
37,7,backward,934,sunday
37,7,forward,1034,sunday
37,7,backward,1134,sunday
37,7,forward,1234,sunday
37,7,backward,1334,sunday
37,7,forward,1434,sunday
37,7,backward,1534,sunday
37,7,forward,1634,sunday
37,7,backward,1734,sunday
37,7,forward,1834,sunday
37,7,backward,1928,sunday
37,7,forward,2027,sunday
37,7,backward,2131,sunday
37,7,forward,2234,sunday
37,8,backward,554,sunday
37,8,forward,648,sunday
37,8,backward,746,sunday
37,8,forward,846,sunday
37,8,backward,946,sunday
37,8,forward,1046,sunday
37,8,backward,1146,sunday
37,8,forward,1246,sunday
37,8,backward,1346,sunday
37,8,forward,1446,sunday
37,8,backward,1546,sunday
37,8,forward,1646,sunday
37,8,backward,1746,sunday
37,8,forward,1846,sunday
37,8,backward,1943,sunday
37,8,forward,2041,sunday
37,8,backward,2149,sunday
37,9,backward,758,sunday
37,9,forward,858,sunday
37,9,backward,958,sunday
37,9,forward,1058,sunday
37,9,backward,1158,sunday
37,9,forward,1258,sunday
37,9,backward,1358,sunday
37,9,forward,1458,sunday
37,9,backward,1558,sunday
37,9,forward,1658,sunday
37,9,backward,1758,sunday
37,9,forward,1858,sunday
37,9,backward,1958,sunday
37,9,forward,2055,sunday
37,10,forward,706,sunday
37,10,backward,810,sunday
37,10,forward,910,sunday
37,10,backward,1010,sunday
37,10,forward,1110,sunday
37,10,backward,1210,sunday
37,10,forward,1310,sunday
37,10,backward,1410,sunday
37,10,forward,1510,sunday
37,10,backward,1610,sunday
